Year,COUNTY,OSHPD_ID,Facility Name,Licensed Bed Classification,License Bed Designation,Licensed Bed Day,Discharges,Census Day,Intra Hospital Transfer from Critical Care
2013.0,San Joaquin,106392287.0,DOCTORS HOSPITAL OF MANTECA,General Acute Care,Intensive Care,2920.0,158.0,1657.0,440
2013.0,San Joaquin,106394009.0,KAISER FND HOSP-MANTECA,General Acute Care,Intensive Care,2190.0,197.0,1123.0,209
2013.0,San Luis Obispo,106400466.0,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",General Acute Care,Intensive Care,1472.0,110.0,817.0,150
2013.0,San Luis Obispo,106400480.0,FRENCH HOSPITAL MEDICAL CENTER,General Acute Care,Intensive Care,3934.0,235.0,2021.0,268
2013.0,San Luis Obispo,106400524.0,SIERRA VISTA REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,4015.0,101.0,1177.0,481
2013.0,San Luis Obispo,106400548.0,TWIN CITIES COMMUNITY HOSPITAL,General Acute Care,Intensive Care,6570.0,131.0,326.0,136
2013.0,San Mateo,106410782.0,SAN MATEO MEDICAL CENTER,General Acute Care,Intensive Care,2555.0,121.0,1185.0,309
2013.0,San Mateo,106410804.0,KAISER FND HOSP - REDWOOD CITY,General Acute Care,Intensive Care,3650.0,146.0,2960.0,1055
2013.0,San Mateo,106410806.0,KAISER FND HOSP - SOUTH SAN FRANCISCO,General Acute Care,Intensive Care,5475.0,109.0,2059.0,796
2013.0,San Mateo,106410817.0,SETON MEDICAL CENTER,General Acute Care,Intensive Care,5110.0,0.0,3893.0,1157
2013.0,San Mateo,106410852.0,MILLS-PENINSULA MEDICAL CENTER,General Acute Care,Intensive Care,8760.0,319.0,4108.0,1217
2013.0,San Mateo,106410891.0,SEQUOIA HOSPITAL,General Acute Care,Intensive Care,7300.0,167.0,1969.0,571
2013.0,Santa Barbara,106420483.0,GOLETA VALLEY COTTAGE HOSPITAL,General Acute Care,Intensive Care,4015.0,245.0,773.0,305
2013.0,Santa Barbara,106420491.0,LOMPOC VALLEY MEDICAL CENTER,General Acute Care,Intensive Care,2190.0,0.0,0.0,0
2013.0,Santa Barbara,106420514.0,SANTA BARBARA COTTAGE HOSPITAL,General Acute Care,Intensive Care,14600.0,267.0,5859.0,1545
2013.0,Santa Clara,106430705.0,REGIONAL MEDICAL OF SAN JOSE,General Acute Care,Intensive Care,12410.0,615.0,11043.0,2404
2013.0,Santa Clara,106430743.0,EL CAMINO HOSPITAL LOS GATOS,General Acute Care,Intensive Care,2555.0,96.0,982.0,325
2013.0,Santa Clara,106430763.0,EL CAMINO HOSPITAL,General Acute Care,Intensive Care,8760.0,234.0,4546.0,2375
2013.0,Santa Clara,106430779.0,GOOD SAMARITAN HOSPITAL-SAN JOSE,General Acute Care,Intensive Care,15330.0,416.0,5623.0,927
2013.0,Santa Clara,106430837.0,OCONNOR HOSPITAL - SAN JOSE,General Acute Care,Intensive Care,5110.0,162.0,3850.0,898
2013.0,Santa Clara,106430883.0,SANTA CLARA VALLEY MEDICAL CENTER,General Acute Care,Intensive Care,16060.0,537.0,5905.0,1458
2013.0,Santa Clara,106430905.0,STANFORD HOSPITAL,General Acute Care,Intensive Care,24455.0,687.0,16725.0,3259
2013.0,Santa Clara,106431506.0,KAISER FND HOSP - SAN JOSE,General Acute Care,Intensive Care,5110.0,74.0,954.0,453
2013.0,Santa Clara,106434040.0,LUCILE SALTER PACKARD CHILDRENS HOSP. AT STANFORD,General Acute Care,Intensive Care,16060.0,828.0,13375.0,1625
2013.0,Santa Clara,106434138.0,ST. LOUISE REGIONAL HOSPITAL,General Acute Care,Intensive Care,1460.0,145.0,1492.0,212
2013.0,Santa Clara,106434153.0,KAISER FND HOSP - SANTA CLARA,General Acute Care,Intensive Care,13870.0,372.0,7784.0,2745
2013.0,Santa Cruz,106440755.0,DOMINICAN HOSPITAL-SANTA CRUZ/SOQUEL,General Acute Care,Intensive Care,3650.0,153.0,2818.0,847
2013.0,Santa Cruz,106444013.0,WATSONVILLE COMMUNITY HOSPITAL,General Acute Care,Intensive Care,1095.0,42.0,567.0,194
2013.0,Shasta,106450940.0,SHASTA REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,12775.0,147.0,2301.0,572
2013.0,Shasta,106450949.0,MERCY MEDICAL CENTER - REDDING,General Acute Care,Intensive Care,12410.0,323.0,1445.0,1120
2013.0,Siskiyou,106470871.0,MERCY MEDICAL CENTER MT. SHASTA,General Acute Care,Intensive Care,1460.0,57.0,322.0,122
2013.0,Siskiyou,106474007.0,FAIRCHILD MEDICAL CENTER,General Acute Care,Intensive Care,1460.0,175.0,679.0,152
2013.0,Solano,106480989.0,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,General Acute Care,Intensive Care,5110.0,225.0,3248.0,1422
2013.0,Solano,106481094.0,SUTTER SOLANO MEDICAL CENTER,General Acute Care,Intensive Care,4380.0,231.0,3317.0,876
2013.0,Solano,106481357.0,NORTH BAY MEDICAL CENTER,General Acute Care,Intensive Care,8760.0,375.0,4300.0,993
2013.0,Solano,106484001.0,NORTH BAY VACAVALLEY HOSPITAL,General Acute Care,Intensive Care,2190.0,114.0,1323.0,327
2013.0,Solano,106484044.0,KAISER FOUNDATION HOSPITAL - VACAVILLE,General Acute Care,Intensive Care,5840.0,107.0,1735.0,696
2013.0,Sonoma,106490919.0,SUTTER MEDICAL CENTER OF SANTA ROSA,General Acute Care,Intensive Care,5840.0,220.0,2737.0,935
2013.0,Sonoma,106490964.0,HEALDSBURG DISTRICT HOSPITAL,General Acute Care,Intensive Care,1460.0,67.0,448.0,152
2013.0,Sonoma,106491001.0,PETALUMA VALLEY HOSPITAL,General Acute Care,Intensive Care,3285.0,218.0,1348.0,318
2013.0,Sonoma,106491064.0,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,General Acute Care,Intensive Care,5840.0,529.0,7680.0,665
2013.0,Sonoma,106491076.0,SONOMA VALLEY HOSPITAL,General Acute Care,Intensive Care,2190.0,163.0,1197.0,188
2013.0,Sonoma,106491338.0,PALM DRIVE HOSPITAL,General Acute Care,Intensive Care,1825.0,85.0,525.0,128
2013.0,Sonoma,106494019.0,KAISER FND HOSP - SANTA ROSA,General Acute Care,Intensive Care,7300.0,189.0,1716.0,593
2013.0,Stanislaus,106500852.0,DOCTORS MEDICAL CENTER,General Acute Care,Intensive Care,11680.0,610.0,8924.0,2409
2013.0,Stanislaus,106500867.0,"EMANUEL MEDICAL CENTER, INC",General Acute Care,Intensive Care,4380.0,155.0,2495.0,480
2013.0,Stanislaus,106500939.0,MEMORIAL HOSPITAL MEDICAL CENTER - MODESTO,General Acute Care,Intensive Care,8395.0,252.0,7238.0,2186
2013.0,Stanislaus,106500967.0,OAK VALLEY DISTRICT HOSPITAL (2-RH),General Acute Care,Intensive Care,1825.0,70.0,487.0,120
2013.0,Stanislaus,106504042.0,KAISER FND HOSP-MODESTO,General Acute Care,Intensive Care,7300.0,447.0,3356.0,1102
2013.0,Sutter,106510882.0,FREMONT MEDICAL CENTER,General Acute Care,Intensive Care,288.0,0.0,0.0,0
2013.0,Tehama,106521041.0,ST. ELIZABETH COMMUNITY HOSPITAL,General Acute Care,Intensive Care,2920.0,340.0,1067.0,588
2013.0,Tulare,106540734.0,KAWEAH DELTA MEDICAL CENTER,General Acute Care,Intensive Care,14965.0,387.0,1497.0,387
2013.0,Tulare,106540798.0,SIERRA VIEW DISTRICT HOSPITAL,General Acute Care,Intensive Care,3650.0,158.0,2151.0,637
2013.0,Tulare,106540816.0,TULARE REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,5110.0,254.0,2447.0,342
2013.0,Tuolumne,106554011.0,SONORA REGIONAL MEDICAL CENTER - GREENLEY,General Acute Care,Intensive Care,2190.0,216.0,1749.0,253
2013.0,Ventura,106560473.0,COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA,General Acute Care,Intensive Care,3650.0,155.0,2114.0,724
2013.0,Ventura,106560481.0,VENTURA COUNTY MEDICAL CENTER,General Acute Care,Intensive Care,5475.0,244.0,2494.0,150
2013.0,Ventura,106560492.0,LOS ROBLES HOSPITAL AND MEDICAL CENTER,General Acute Care,Intensive Care,7300.0,395.0,6235.0,1290
2013.0,Ventura,106560501.0,OJAI VALLEY COMMUNITY HOSPITAL,General Acute Care,Intensive Care,1460.0,62.0,304.0,67
2013.0,Ventura,106560508.0,ST. JOHNS PLEASANT VALLEY HOSPITAL,General Acute Care,Intensive Care,5840.0,188.0,1888.0,395
2013.0,Ventura,106560521.0,VENTURA COUNTY MEDICAL CENTER - SANTA PAULA  HOSPITAL,General Acute Care,Intensive Care,2190.0,70.0,557.0,100
2013.0,Ventura,106560525.0,SIMI VALLEY HOSPITAL AND HEALTH CARE SVCS-SYCAMORE,General Acute Care,Intensive Care,8760.0,175.0,2545.0,253
2013.0,Ventura,106560529.0,ST. JOHNS REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,3650.0,187.0,3458.0,590
2013.0,Yolo,106571086.0,WOODLAND MEMORIAL HOSPITAL,General Acute Care,Intensive Care,2920.0,311.0,2091.0,398
2013.0,Yolo,106574010.0,SUTTER DAVIS HOSPITAL,General Acute Care,Intensive Care,2190.0,162.0,966.0,222
2013.0,Yuba,106580996.0,RIDEOUT MEMORIAL HOSPITAL,General Acute Care,Intensive Care,8760.0,377.0,6109.0,1786
2014.0,Alameda,106010735.0,ALAMEDA HOSPITAL,General Acute Care,Intensive Care,2920.0,91.0,972.0,155
2014.0,Alameda,106010739.0,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,General Acute Care,Intensive Care,5840.0,320.0,4681.0,981
2014.0,Alameda,106010776.0,CHILDRENS HOSPITAL AND RESEARCH CTR AT OAKLAND,General Acute Care,Intensive Care,8395.0,525.0,5628.0,958
2014.0,Alameda,106010846.0,HIGHLAND HOSPITAL,General Acute Care,Intensive Care,7300.0,398.0,6098.0,1242
2014.0,Alameda,106010856.0,KAISER FND HOSP - OAKLAND CAMPUS,General Acute Care,Intensive Care,5430.0,0.0,0.0,0
2014.0,Alameda,106010858.0,KAISER FND HOSP - HAYWARD/FREMONT,General Acute Care,Intensive Care,3978.0,116.0,1679.0,479
2014.0,Alameda,106010887.0,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,General Acute Care,Intensive Care,3650.0,51.0,2007.0,406
2014.0,Alameda,106010937.0,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,General Acute Care,Intensive Care,9666.0,382.0,6490.0,1182
2014.0,Alameda,106010967.0,ST. ROSE HOSPITAL,General Acute Care,Intensive Care,3285.0,194.0,1051.0,654
2014.0,Alameda,106010983.0,VALLEY MEMORIAL HOSPITAL,General Acute Care,Intensive Care,1095.0,0.0,0.0,0
2014.0,Alameda,106010987.0,WASHINGTON HOSPITAL - FREMONT,General Acute Care,Intensive Care,4745.0,231.0,3539.0,959
2014.0,Alameda,106013619.0,SAN LEANDRO HOSPITAL,General Acute Care,Intensive Care,3285.0,402.0,1704.0,130
2014.0,Alameda,106014050.0,VALLEYCARE MEDICAL CENTER,General Acute Care,Intensive Care,4745.0,267.0,1594.0,384
2014.0,Alameda,106014132.0,KAISER FND HOSP - FREMONT,General Acute Care,Intensive Care,3650.0,150.0,1796.0,549
2014.0,Alameda,106014233.0,EDEN MEDICAL CENTER,General Acute Care,Intensive Care,8760.0,385.0,7047.0,1242
2014.0,Alameda,106014326.0,KAISER FND HOSP - OAKLAND/RICHMOND,General Acute Care,Intensive Care,7728.0,334.0,4176.0,1183
2014.0,Alameda,106014337.0,KAISER FND HOSP - SAN LEANDRO,General Acute Care,Intensive Care,6360.0,185.0,2174.0,521
2014.0,Amador,106034002.0,SUTTER AMADOR HOSPITAL,General Acute Care,Intensive Care,2190.0,252.0,1595.0,455
2014.0,Butte,106040802.0,BIGGS GRIDLEY MEMORIAL HOSPITAL,General Acute Care,Intensive Care,1460.0,116.0,348.0,47
2014.0,Butte,106040875.0,FEATHER RIVER HOSPITAL,General Acute Care,Intensive Care,4380.0,345.0,2956.0,653
2014.0,Butte,106040937.0,OROVILLE HOSPITAL,General Acute Care,Intensive Care,3650.0,161.0,2595.0,807
2014.0,Butte,106040962.0,ENLOE MEDICAL CENTER- ESPLANADE,General Acute Care,Intensive Care,12045.0,217.0,4660.0,1574
2014.0,Calaveras,106050932.0,MARK TWAIN MEDICAL CENTER,General Acute Care,Intensive Care,2920.0,223.0,1201.0,406
2014.0,Colusa,106060870.0,COLUSA REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,2190.0,52.0,205.0,77
2014.0,Contra Costa,106070904.0,DOCTORS MEDICAL CENTER - SAN PABLO,General Acute Care,Intensive Care,11982.0,309.0,3421.0,719
2014.0,Contra Costa,106070924.0,CONTRA COSTA REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,2920.0,241.0,2089.0,542
2014.0,Contra Costa,106070934.0,SUTTER DELTA MEDICAL CENTER,General Acute Care,Intensive Care,4380.0,186.0,2252.0,459
2014.0,Contra Costa,106070988.0,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,General Acute Care,Intensive Care,17155.0,493.0,9109.0,2010
2014.0,Contra Costa,106070990.0,KAISER FND HOSP - WALNUT CREEK,General Acute Care,Intensive Care,8760.0,517.0,6081.0,1258
2014.0,Contra Costa,106071018.0,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,General Acute Care,Intensive Care,13505.0,440.0,6569.0,2179
2014.0,Contra Costa,106074017.0,SAN RAMON REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,2190.0,230.0,1934.0,450
2014.0,Contra Costa,106074093.0,KAISER FND HOSP - RICHMOND CAMPUS,General Acute Care,Intensive Care,2920.0,183.0,1948.0,535
2014.0,Contra Costa,106074097.0,KAISER FOUND HSP-ANTIOCH,General Acute Care,Intensive Care,7300.0,121.0,1553.0,618
2014.0,Del Norte,106084001.0,SUTTER COAST HOSPITAL,General Acute Care,Intensive Care,2190.0,346.0,1739.0,466
2014.0,El Dorado,106090793.0,BARTON MEMORIAL HOSPITAL,General Acute Care,Intensive Care,2920.0,161.0,1078.0,39
2014.0,El Dorado,106090933.0,MARSHALL  MEDICAL CENTER (1-RH),General Acute Care,Intensive Care,2920.0,189.0,2227.0,670
2014.0,Fresno,106100005.0,CLOVIS COMMUNITY MEDICAL CENTER,General Acute Care,Intensive Care,8760.0,491.0,5837.0,813
2014.0,Fresno,106100717.0,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,General Acute Care,Intensive Care,26390.0,653.0,14287.0,2695
2014.0,Fresno,106100899.0,ST. AGNES MEDICAL CENTER,General Acute Care,Intensive Care,12775.0,204.0,4134.0,1287
2014.0,Fresno,106104062.0,KAISER FND HOSP - FRESNO,General Acute Care,Intensive Care,4380.0,149.0,1801.0,590
2014.0,Humboldt,106121002.0,MAD RIVER COMMUNITY HOSPITAL,General Acute Care,Intensive Care,2190.0,159.0,1134.0,218
2014.0,Humboldt,106121051.0,REDWOOD MEMORIAL HOSPITAL,General Acute Care,Intensive Care,1460.0,194.0,1103.0,287
2014.0,Humboldt,106121080.0,ST. JOSEPH HOSPITAL - EUREKA,General Acute Care,Intensive Care,5840.0,127.0,1670.0,495
2014.0,Imperial,106130699.0,EL CENTRO REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,7300.0,226.0,2359.0,663
2014.0,Imperial,106130760.0,PIONEERS MEMORIAL HEALTHCARE DISTRICT,General Acute Care,Intensive Care,2920.0,139.0,1638.0,407
2014.0,Inyo,106141273.0,NORTHERN INYO HOSPITAL,General Acute Care,Intensive Care,1460.0,35.0,216.0,90
2014.0,Kern,106150706.0,DELANO REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,3650.0,66.0,892.0,389
2014.0,Kern,106150722.0,BAKERSFIELD MEMORIAL HOSPITAL,General Acute Care,Intensive Care,11680.0,601.0,5702.0,1522
2014.0,Kern,106150736.0,KERN MEDICAL CENTER,General Acute Care,Intensive Care,8760.0,100.0,2651.0,603
2014.0,Kern,106150737.0,KERN VALLEY HEALTHCARE DISTRICT,General Acute Care,Intensive Care,1095.0,6.0,14.0,7
2014.0,Kern,106150761.0,MERCY HOSPITAL - BAKERSFIELD,General Acute Care,Intensive Care,7300.0,258.0,3101.0,1066
2014.0,Kern,106150775.0,GOOD SAMARITAN HOSPITAL-BAKERSFIELD,General Acute Care,Intensive Care,1460.0,5.0,59.0,2
2014.0,Kern,106150782.0,RIDGECREST REGIONAL HOSPITAL,General Acute Care,Intensive Care,5840.0,105.0,341.0,167
2014.0,Kern,106150788.0,SAN JOAQUIN COMMUNITY HOSPITAL,General Acute Care,Intensive Care,10950.0,505.0,8901.0,1923
2014.0,Kern,106154108.0,MERCY SOUTHWEST HOSPITAL,General Acute Care,Intensive Care,2920.0,279.0,2234.0,683
2014.0,Kings,106164029.0,ADVENTIST MEDICAL CENTER,General Acute Care,Intensive Care,8030.0,295.0,4405.0,0
2014.0,Lake,106171049.0,ST. HELENA HOSPITAL - CLEARLAKE,General Acute Care,Intensive Care,1460.0,202.0,1170.0,159
2014.0,Lake,106171395.0,SUTTER LAKESIDE HOSPITAL,General Acute Care,Intensive Care,1460.0,166.0,846.0,239
2014.0,Los Angeles,106190017.0,ALHAMBRA HOSPITAL MEDICAL CENTER,General Acute Care,Intensive Care,2190.0,124.0,1624.0,579
2014.0,Los Angeles,106190034.0,ANTELOPE VALLEY HOSPITAL,General Acute Care,Intensive Care,7665.0,578.0,9383.0,2223
2014.0,Los Angeles,106190049.0,KINDRED HOSPITAL BALDWIN PARK,General Acute Care,Intensive Care,2920.0,56.0,2607.0,157
2014.0,Los Angeles,106190053.0,ST. MARY MEDICAL CENTER - LONG BEACH,General Acute Care,Intensive Care,14235.0,401.0,5737.0,1168
2014.0,Los Angeles,106190081.0,BEVERLY HOSPITAL,General Acute Care,Intensive Care,4380.0,86.0,3076.0,145
2014.0,Los Angeles,106190110.0,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,General Acute Care,Intensive Care,3650.0,232.0,2503.0,695
2014.0,Los Angeles,106190125.0,CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES,General Acute Care,Intensive Care,10220.0,689.0,6116.0,750
2014.0,Los Angeles,106190148.0,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care,Intensive Care,6935.0,232.0,4201.0,808
2014.0,Los Angeles,106190155.0,CENTURY CITY DOCTORS HOSPITAL,General Acute Care,Intensive Care,3650.0,0.0,0.0,0
2014.0,Los Angeles,106190159.0,GARDENS REGIONAL HOSPITAL AND MEDICAL CENTER,General Acute Care,Intensive Care,4745.0,190.0,2589.0,306
2014.0,Los Angeles,106190170.0,CHILDRENS HOSPITAL OF LOS ANGELES,General Acute Care,Intensive Care,26645.0,1737.0,23822.0,2095
2014.0,Los Angeles,106190176.0,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,General Acute Care,Intensive Care,6570.0,112.0,3463.0,731
2014.0,Los Angeles,106190196.0,KINDRED HOSPITAL SOUTH BAY,General Acute Care,Intensive Care,1460.0,65.0,1408.0,69
2014.0,Los Angeles,106190197.0,COMMUNITY HOSPITAL OF HUNTINGTON PARK,General Acute Care,Intensive Care,1460.0,117.0,1278.0,360
2014.0,Los Angeles,106190198.0,LOS ANGELES COMMUNITY HOSPITAL,General Acute Care,Intensive Care,2190.0,115.0,1941.0,281
2014.0,Los Angeles,106190200.0,SAN GABRIEL VALLEY MEDICAL CENTER,General Acute Care,Intensive Care,6935.0,274.0,3673.0,812
2014.0,Los Angeles,106190240.0,LAKEWOOD REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,2920.0,613.0,7040.0,1225
2014.0,Los Angeles,106190243.0,PIH HOSPITAL - DOWNEY,General Acute Care,Intensive Care,2920.0,158.0,1967.0,451
2014.0,Los Angeles,106190256.0,EAST LOS ANGELES DOCTORS HOSPITAL,General Acute Care,Intensive Care,1460.0,42.0,699.0,154
2014.0,Los Angeles,106190280.0,ENCINO HOSPITAL MEDICAL CENTER,General Acute Care,Intensive Care,8030.0,71.0,756.0,133
2014.0,Los Angeles,106190298.0,FOOTHILL PRESBYTERIAN HOSPITAL-JOHNSTON MEMORIAL,General Acute Care,Intensive Care,3285.0,471.0,3759.0,671
2014.0,Los Angeles,106190305.0,KINDRED HOSPITAL - LOS ANGELES,General Acute Care,Intensive Care,1825.0,66.0,1770.0,75
2014.0,Los Angeles,106190307.0,PACIFIC ALLIANCE MEDICAL CENTER,General Acute Care,Intensive Care,3285.0,107.0,1123.0,427
2014.0,Los Angeles,106190315.0,GARFIELD MEDICAL CENTER,General Acute Care,Intensive Care,5110.0,169.0,2410.0,705
2014.0,Los Angeles,106190323.0,GLENDALE ADVENTIST MEDICAL CENTER,General Acute Care,Intensive Care,15330.0,238.0,5879.0,1448
2014.0,Los Angeles,106190328.0,GLENDORA COMMUNITY HOSPITAL,General Acute Care,Intensive Care,1825.0,106.0,889.0,110
2014.0,Los Angeles,106190352.0,GREATER EL MONTE COMMUNITY HOSPITAL,General Acute Care,Intensive Care,1825.0,148.0,1655.0,430
2014.0,Los Angeles,106190380.0,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,General Acute Care,Intensive Care,1825.0,154.0,1572.0,264
2014.0,Los Angeles,106190382.0,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,General Acute Care,Intensive Care,10220.0,315.0,4711.0,1028
2014.0,Los Angeles,106190385.0,PROVIDENCE HOLY CROSS MEDICAL CENTER,General Acute Care,Intensive Care,4380.0,446.0,8313.0,1246
2014.0,Los Angeles,106190392.0,GOOD SAMARITAN HOSPITAL-LOS ANGELES,General Acute Care,Intensive Care,21170.0,642.0,8417.0,2431
2014.0,Los Angeles,106190400.0,HUNTINGTON MEMORIAL HOSPITAL,General Acute Care,Intensive Care,13870.0,355.0,7304.0,1118
2014.0,Los Angeles,106190413.0,CITRUS VALLEY MEDICAL CENTER - IC CAMPUS,General Acute Care,Intensive Care,2920.0,146.0,2139.0,427
2014.0,Los Angeles,106190422.0,TORRANCE MEMORIAL MEDICAL CENTER,General Acute Care,Intensive Care,8142.0,368.0,5573.0,1299
2014.0,Los Angeles,106190429.0,KAISER FND HOSP - LOS ANGELES,General Acute Care,Intensive Care,29200.0,1554.0,21577.0,5249
2014.0,Los Angeles,106190431.0,KAISER FND HOSP - SOUTH BAY,General Acute Care,Intensive Care,3650.0,145.0,2045.0,632
2014.0,Los Angeles,106190432.0,KAISER FND HOSP - PANORAMA CITY,General Acute Care,Intensive Care,8760.0,158.0,2655.0,1386
2014.0,Los Angeles,106190434.0,KAISER FND HOSP - WEST LA,General Acute Care,Intensive Care,11315.0,200.0,3806.0,912
2014.0,Los Angeles,106190449.0,KINDRED HOSPITAL - LA MIRADA,General Acute Care,Intensive Care,2190.0,76.0,1848.0,93
2014.0,Los Angeles,106190458.0,KINDRED HOSPITAL - SAN GABRIEL VALLEY,General Acute Care,Intensive Care,2190.0,76.0,1829.0,110
2014.0,Los Angeles,106190468.0,PROMISE HOSPITAL OF EAST LOS ANGELES-EAST L.A. CAMPUS,General Acute Care,Intensive Care,730.0,19.0,677.0,28
2014.0,Los Angeles,106190470.0,PROVIDENCE LITTLE COMPANY OF MARY MC - TORRANCE,General Acute Care,Intensive Care,10220.0,551.0,7117.0,1547
2014.0,Los Angeles,106190475.0,COMMUNITY HOSPITAL LONG BEACH,General Acute Care,Intensive Care,7300.0,219.0,2236.0,463
2014.0,Los Angeles,106190500.0,MARINA DEL REY HOSPITAL,General Acute Care,Intensive Care,4380.0,220.0,2454.0,448
2014.0,Los Angeles,106190517.0,PROVIDENCE TARZANA MEDICAL CENTER,General Acute Care,Intensive Care,6205.0,702.0,6643.0,0
2014.0,Los Angeles,106190521.0,MEMORIAL HOSPITAL OF GARDENA,General Acute Care,Intensive Care,1825.0,215.0,3323.0,287
2014.0,Los Angeles,106190522.0,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,General Acute Care,Intensive Care,4380.0,139.0,2861.0,540
2014.0,Los Angeles,106190524.0,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,General Acute Care,Intensive Care,1825.0,124.0,1250.0,505
2014.0,Los Angeles,106190525.0,LONG BEACH MEMORIAL MEDICAL CENTER,General Acute Care,Intensive Care,22126.0,793.0,14337.0,3450
2014.0,Los Angeles,106190529.0,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,General Acute Care,Intensive Care,10585.0,204.0,3772.0,630
2014.0,Los Angeles,106190534.0,OLYMPIA MEDICAL CENTER,General Acute Care,Intensive Care,2190.0,88.0,1328.0,102
2014.0,Los Angeles,106190541.0,MONROVIA MEMORIAL HOSPITAL,General Acute Care,Intensive Care,1460.0,51.0,1416.0,103
2014.0,Los Angeles,106190547.0,MONTEREY PARK HOSPITAL,General Acute Care,Intensive Care,1460.0,68.0,1119.0,170
2014.0,Los Angeles,106190552.0,MOTION PICTURE AND TELEVISION HOSPITAL,General Acute Care,Intensive Care,1460.0,0.0,0.0,0
2014.0,Los Angeles,106190555.0,CEDARS SINAI MEDICAL CENTER,General Acute Care,Intensive Care,45990.0,1184.0,27228.0,7779
2014.0,Los Angeles,106190568.0,NORTHRIDGE HOSPITAL MEDICAL CENTER,General Acute Care,Intensive Care,8760.0,339.0,3070.0,569
2014.0,Los Angeles,106190570.0,NORWALK COMMUNITY HOSPITAL,General Acute Care,Intensive Care,2190.0,145.0,1878.0,281
2014.0,Los Angeles,106190587.0,COLLEGE MEDICAL CENTER,General Acute Care,Intensive Care,2920.0,101.0,1346.0,565
2014.0,Los Angeles,106190599.0,PROMISE HOSPITAL OF EAST LOS ANGELES-SUBURBAN CAMPUS,General Acute Care,Intensive Care,2555.0,85.0,2264.0,248
2014.0,Los Angeles,106190630.0,POMONA VALLEY HOSPITAL MEDICAL CENTER,General Acute Care,Intensive Care,9490.0,467.0,6710.0,1671
2014.0,Los Angeles,106190631.0,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,General Acute Care,Intensive Care,26280.0,160.0,5675.0,2020
2014.0,Los Angeles,106190636.0,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,General Acute Care,Intensive Care,4380.0,217.0,3622.0,494
2014.0,Los Angeles,106190661.0,SILVER LAKE MEDICAL CENTER-DOWNTOWN CAMPUS,General Acute Care,Intensive Care,4380.0,83.0,1164.0,214
2014.0,Los Angeles,106190673.0,SAN DIMAS COMMUNITY HOSPITAL,General Acute Care,Intensive Care,2920.0,150.0,1974.0,314
2014.0,Los Angeles,106190680.0,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,General Acute Care,Intensive Care,4380.0,176.0,2318.0,528
2014.0,Los Angeles,106190687.0,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HO,General Acute Care,Intensive Care,8030.0,526.0,5684.0,962
2014.0,Los Angeles,106190696.0,PACIFICA HOSPITAL OF THE VALLEY,General Acute Care,Intensive Care,2555.0,168.0,1567.0,246
2014.0,Los Angeles,106190708.0,SHERMAN OAKS HOSPITAL,General Acute Care,Intensive Care,2920.0,173.0,2856.0,593
2014.0,Los Angeles,106190754.0,ST. FRANCIS MEDICAL CENTER,General Acute Care,Intensive Care,13140.0,682.0,9077.0,732
2014.0,Los Angeles,106190756.0,PROVIDENCE SAINT JOHNS HEALTH CENTER,General Acute Care,Intensive Care,8395.0,356.0,4846.0,814
2014.0,Los Angeles,106190758.0,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,General Acute Care,Intensive Care,13870.0,863.0,7115.0,131
2014.0,Los Angeles,106190762.0,ST. VINCENT MEDICAL CENTER,General Acute Care,Intensive Care,24455.0,161.0,3477.0,993
