Year,COUNTY,OSHPD_ID,Facility Name,Licensed Bed Classification,License Bed Designation,Licensed Bed Day,Discharges,Census Day,Intra Hospital Transfer from Critical Care,Beds Available
2013.0,Shasta,106450949.0,MERCY MEDICAL CENTER - REDDING,General Acute Care,Intensive Care,12410.0,323.0,1445.0,1120,12408.0
2013.0,Siskiyou,106470871.0,MERCY MEDICAL CENTER MT. SHASTA,General Acute Care,Intensive Care,1460.0,57.0,322.0,122,1316.0
2013.0,Siskiyou,106474007.0,FAIRCHILD MEDICAL CENTER,General Acute Care,Intensive Care,1460.0,175.0,679.0,152,1107.0
2013.0,Solano,106480989.0,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,General Acute Care,Intensive Care,5110.0,225.0,3248.0,1422,3508.0
2013.0,Solano,106481094.0,SUTTER SOLANO MEDICAL CENTER,General Acute Care,Intensive Care,4380.0,231.0,3317.0,876,2170.0
2013.0,Solano,106481357.0,NORTH BAY MEDICAL CENTER,General Acute Care,Intensive Care,8760.0,375.0,4300.0,993,5828.0
2013.0,Solano,106484001.0,NORTH BAY VACAVALLEY HOSPITAL,General Acute Care,Intensive Care,2190.0,114.0,1323.0,327,1307.0
2013.0,Solano,106484044.0,KAISER FOUNDATION HOSPITAL - VACAVILLE,General Acute Care,Intensive Care,5840.0,107.0,1735.0,696,4907.0
2013.0,Sonoma,106490919.0,SUTTER MEDICAL CENTER OF SANTA ROSA,General Acute Care,Intensive Care,5840.0,220.0,2737.0,935,4258.0
2013.0,Sonoma,106490964.0,HEALDSBURG DISTRICT HOSPITAL,General Acute Care,Intensive Care,1460.0,67.0,448.0,152,1230.0
2013.0,Sonoma,106491001.0,PETALUMA VALLEY HOSPITAL,General Acute Care,Intensive Care,3285.0,218.0,1348.0,318,2473.0
2013.0,Sonoma,106491064.0,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,General Acute Care,Intensive Care,5840.0,529.0,7680.0,665,-646.0
2013.0,Sonoma,106491076.0,SONOMA VALLEY HOSPITAL,General Acute Care,Intensive Care,2190.0,163.0,1197.0,188,1344.0
2013.0,Sonoma,106491338.0,PALM DRIVE HOSPITAL,General Acute Care,Intensive Care,1825.0,85.0,525.0,128,1512.0
2013.0,Sonoma,106494019.0,KAISER FND HOSP - SANTA ROSA,General Acute Care,Intensive Care,7300.0,189.0,1716.0,593,6366.0
2013.0,Stanislaus,106500852.0,DOCTORS MEDICAL CENTER,General Acute Care,Intensive Care,11680.0,610.0,8924.0,2409,5774.0
2013.0,Stanislaus,106500867.0,"EMANUEL MEDICAL CENTER, INC",General Acute Care,Intensive Care,4380.0,155.0,2495.0,480,2519.0
2013.0,Stanislaus,106500939.0,MEMORIAL HOSPITAL MEDICAL CENTER - MODESTO,General Acute Care,Intensive Care,8395.0,252.0,7238.0,2186,3594.0
2013.0,Stanislaus,106500967.0,OAK VALLEY DISTRICT HOSPITAL (2-RH),General Acute Care,Intensive Care,1825.0,70.0,487.0,120,1527.0
2013.0,Stanislaus,106504042.0,KAISER FND HOSP-MODESTO,General Acute Care,Intensive Care,7300.0,447.0,3356.0,1102,5493.0
2013.0,Sutter,106510882.0,FREMONT MEDICAL CENTER,General Acute Care,Intensive Care,288.0,0.0,0.0,0,287.0
2013.0,Tehama,106521041.0,ST. ELIZABETH COMMUNITY HOSPITAL,General Acute Care,Intensive Care,2920.0,340.0,1067.0,588,2781.0
2013.0,Tulare,106540734.0,KAWEAH DELTA MEDICAL CENTER,General Acute Care,Intensive Care,14965.0,387.0,1497.0,387,14242.0
2013.0,Tulare,106540798.0,SIERRA VIEW DISTRICT HOSPITAL,General Acute Care,Intensive Care,3650.0,158.0,2151.0,637,2293.0
2013.0,Tulare,106540816.0,TULARE REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,5110.0,254.0,2447.0,342,3259.0
2013.0,Tuolumne,106554011.0,SONORA REGIONAL MEDICAL CENTER - GREENLEY,General Acute Care,Intensive Care,2190.0,216.0,1749.0,253,910.0
2013.0,Ventura,106560473.0,COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA,General Acute Care,Intensive Care,3650.0,155.0,2114.0,724,2414.0
2013.0,Ventura,106560481.0,VENTURA COUNTY MEDICAL CENTER,General Acute Care,Intensive Care,5475.0,244.0,2494.0,150,3375.0
2013.0,Ventura,106560492.0,LOS ROBLES HOSPITAL AND MEDICAL CENTER,General Acute Care,Intensive Care,7300.0,395.0,6235.0,1290,2749.0
2013.0,Ventura,106560501.0,OJAI VALLEY COMMUNITY HOSPITAL,General Acute Care,Intensive Care,1460.0,62.0,304.0,67,1284.0
2013.0,Ventura,106560508.0,ST. JOHNS PLEASANT VALLEY HOSPITAL,General Acute Care,Intensive Care,5840.0,188.0,1888.0,395,4535.0
2013.0,Ventura,106560521.0,VENTURA COUNTY MEDICAL CENTER - SANTA PAULA  HOSPITAL,General Acute Care,Intensive Care,2190.0,70.0,557.0,100,1803.0
2013.0,Ventura,106560525.0,SIMI VALLEY HOSPITAL AND HEALTH CARE SVCS-SYCAMORE,General Acute Care,Intensive Care,8760.0,175.0,2545.0,253,6643.0
2013.0,Ventura,106560529.0,ST. JOHNS REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,3650.0,187.0,3458.0,590,968.0
2013.0,Yolo,106571086.0,WOODLAND MEMORIAL HOSPITAL,General Acute Care,Intensive Care,2920.0,311.0,2091.0,398,1538.0
2013.0,Yolo,106574010.0,SUTTER DAVIS HOSPITAL,General Acute Care,Intensive Care,2190.0,162.0,966.0,222,1608.0
2013.0,Yuba,106580996.0,RIDEOUT MEMORIAL HOSPITAL,General Acute Care,Intensive Care,8760.0,377.0,6109.0,1786,4813.0
2014.0,Alameda,106010735.0,ALAMEDA HOSPITAL,General Acute Care,Intensive Care,2920.0,91.0,972.0,155,2194.0
2014.0,Alameda,106010739.0,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,General Acute Care,Intensive Care,5840.0,320.0,4681.0,981,2459.0
2014.0,Alameda,106010776.0,CHILDRENS HOSPITAL AND RESEARCH CTR AT OAKLAND,General Acute Care,Intensive Care,8395.0,525.0,5628.0,958,4250.0
2014.0,Alameda,106010846.0,HIGHLAND HOSPITAL,General Acute Care,Intensive Care,7300.0,398.0,6098.0,1242,2841.0
2014.0,Alameda,106010856.0,KAISER FND HOSP - OAKLAND CAMPUS,General Acute Care,Intensive Care,5430.0,0.0,0.0,0,5430.0
2014.0,Alameda,106010858.0,KAISER FND HOSP - HAYWARD/FREMONT,General Acute Care,Intensive Care,3978.0,116.0,1679.0,479,2894.0
2014.0,Alameda,106010887.0,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,General Acute Care,Intensive Care,3650.0,51.0,2007.0,406,2099.0
2014.0,Alameda,106010937.0,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,General Acute Care,Intensive Care,9666.0,382.0,6490.0,1182,4739.0
2014.0,Alameda,106010967.0,ST. ROSE HOSPITAL,General Acute Care,Intensive Care,3285.0,194.0,1051.0,654,3082.0
2014.0,Alameda,106010983.0,VALLEY MEMORIAL HOSPITAL,General Acute Care,Intensive Care,1095.0,0.0,0.0,0,1095.0
2014.0,Alameda,106010987.0,WASHINGTON HOSPITAL - FREMONT,General Acute Care,Intensive Care,4745.0,231.0,3539.0,959,2396.0
2014.0,Alameda,106013619.0,SAN LEANDRO HOSPITAL,General Acute Care,Intensive Care,3285.0,402.0,1704.0,130,2113.0
2014.0,Alameda,106014050.0,VALLEYCARE MEDICAL CENTER,General Acute Care,Intensive Care,4745.0,267.0,1594.0,384,3802.0
2014.0,Alameda,106014132.0,KAISER FND HOSP - FREMONT,General Acute Care,Intensive Care,3650.0,150.0,1796.0,549,2553.0
2014.0,Alameda,106014233.0,EDEN MEDICAL CENTER,General Acute Care,Intensive Care,8760.0,385.0,7047.0,1242,3339.0
2014.0,Alameda,106014326.0,KAISER FND HOSP - OAKLAND/RICHMOND,General Acute Care,Intensive Care,7728.0,334.0,4176.0,1183,5069.0
2014.0,Alameda,106014337.0,KAISER FND HOSP - SAN LEANDRO,General Acute Care,Intensive Care,6360.0,185.0,2174.0,521,4892.0
2014.0,Amador,106034002.0,SUTTER AMADOR HOSPITAL,General Acute Care,Intensive Care,2190.0,252.0,1595.0,455,1302.0
2014.0,Butte,106040802.0,BIGGS GRIDLEY MEMORIAL HOSPITAL,General Acute Care,Intensive Care,1460.0,116.0,348.0,47,1275.0
2014.0,Butte,106040875.0,FEATHER RIVER HOSPITAL,General Acute Care,Intensive Care,4380.0,345.0,2956.0,653,2422.0
2014.0,Butte,106040937.0,OROVILLE HOSPITAL,General Acute Care,Intensive Care,3650.0,161.0,2595.0,807,2023.0
2014.0,Butte,106040962.0,ENLOE MEDICAL CENTER- ESPLANADE,General Acute Care,Intensive Care,12045.0,217.0,4660.0,1574,9176.0
2014.0,Calaveras,106050932.0,MARK TWAIN MEDICAL CENTER,General Acute Care,Intensive Care,2920.0,223.0,1201.0,406,2348.0
2014.0,Colusa,106060870.0,COLUSA REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,2190.0,52.0,205.0,77,2114.0
2014.0,Contra Costa,106070904.0,DOCTORS MEDICAL CENTER - SAN PABLO,General Acute Care,Intensive Care,11982.0,309.0,3421.0,719,9589.0
2014.0,Contra Costa,106070924.0,CONTRA COSTA REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,2920.0,241.0,2089.0,542,1614.0
2014.0,Contra Costa,106070934.0,SUTTER DELTA MEDICAL CENTER,General Acute Care,Intensive Care,4380.0,186.0,2252.0,459,2773.0
2014.0,Contra Costa,106070988.0,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,General Acute Care,Intensive Care,17155.0,493.0,9109.0,2010,10549.0
2014.0,Contra Costa,106070990.0,KAISER FND HOSP - WALNUT CREEK,General Acute Care,Intensive Care,8760.0,517.0,6081.0,1258,4454.0
2014.0,Contra Costa,106071018.0,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,General Acute Care,Intensive Care,13505.0,440.0,6569.0,2179,9555.0
2014.0,Contra Costa,106074017.0,SAN RAMON REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,2190.0,230.0,1934.0,450,936.0
2014.0,Contra Costa,106074093.0,KAISER FND HOSP - RICHMOND CAMPUS,General Acute Care,Intensive Care,2920.0,183.0,1948.0,535,1690.0
2014.0,Contra Costa,106074097.0,KAISER FOUND HSP-ANTIOCH,General Acute Care,Intensive Care,7300.0,121.0,1553.0,618,6486.0
2014.0,Del Norte,106084001.0,SUTTER COAST HOSPITAL,General Acute Care,Intensive Care,2190.0,346.0,1739.0,466,1263.0
2014.0,El Dorado,106090793.0,BARTON MEMORIAL HOSPITAL,General Acute Care,Intensive Care,2920.0,161.0,1078.0,39,2042.0
2014.0,El Dorado,106090933.0,MARSHALL  MEDICAL CENTER (1-RH),General Acute Care,Intensive Care,2920.0,189.0,2227.0,670,1552.0
2014.0,Fresno,106100005.0,CLOVIS COMMUNITY MEDICAL CENTER,General Acute Care,Intensive Care,8760.0,491.0,5837.0,813,4226.0
2014.0,Fresno,106100717.0,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,General Acute Care,Intensive Care,26390.0,653.0,14287.0,2695,15451.0
2014.0,Fresno,106100899.0,ST. AGNES MEDICAL CENTER,General Acute Care,Intensive Care,12775.0,204.0,4134.0,1287,10132.0
2014.0,Fresno,106104062.0,KAISER FND HOSP - FRESNO,General Acute Care,Intensive Care,4380.0,149.0,1801.0,590,3318.0
2014.0,Humboldt,106121002.0,MAD RIVER COMMUNITY HOSPITAL,General Acute Care,Intensive Care,2190.0,159.0,1134.0,218,1433.0
2014.0,Humboldt,106121051.0,REDWOOD MEMORIAL HOSPITAL,General Acute Care,Intensive Care,1460.0,194.0,1103.0,287,838.0
2014.0,Humboldt,106121080.0,ST. JOSEPH HOSPITAL - EUREKA,General Acute Care,Intensive Care,5840.0,127.0,1670.0,495,4792.0
2014.0,Imperial,106130699.0,EL CENTRO REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,7300.0,226.0,2359.0,663,5830.0
2014.0,Imperial,106130760.0,PIONEERS MEMORIAL HEALTHCARE DISTRICT,General Acute Care,Intensive Care,2920.0,139.0,1638.0,407,1828.0
2014.0,Inyo,106141273.0,NORTHERN INYO HOSPITAL,General Acute Care,Intensive Care,1460.0,35.0,216.0,90,1369.0
2014.0,Kern,106150706.0,DELANO REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,3650.0,66.0,892.0,389,3213.0
2014.0,Kern,106150722.0,BAKERSFIELD MEMORIAL HOSPITAL,General Acute Care,Intensive Care,11680.0,601.0,5702.0,1522,8101.0
2014.0,Kern,106150736.0,KERN MEDICAL CENTER,General Acute Care,Intensive Care,8760.0,100.0,2651.0,603,6812.0
2014.0,Kern,106150737.0,KERN VALLEY HEALTHCARE DISTRICT,General Acute Care,Intensive Care,1095.0,6.0,14.0,7,1094.0
2014.0,Kern,106150761.0,MERCY HOSPITAL - BAKERSFIELD,General Acute Care,Intensive Care,7300.0,258.0,3101.0,1066,5523.0
2014.0,Kern,106150775.0,GOOD SAMARITAN HOSPITAL-BAKERSFIELD,General Acute Care,Intensive Care,1460.0,5.0,59.0,2,1407.0
2014.0,Kern,106150782.0,RIDGECREST REGIONAL HOSPITAL,General Acute Care,Intensive Care,5840.0,105.0,341.0,167,5771.0
2014.0,Kern,106150788.0,SAN JOAQUIN COMMUNITY HOSPITAL,General Acute Care,Intensive Care,10950.0,505.0,8901.0,1923,4476.0
2014.0,Kern,106154108.0,MERCY SOUTHWEST HOSPITAL,General Acute Care,Intensive Care,2920.0,279.0,2234.0,683,1648.0
2014.0,Kings,106164029.0,ADVENTIST MEDICAL CENTER,General Acute Care,Intensive Care,8030.0,295.0,4405.0,0,3919.0
2014.0,Lake,106171049.0,ST. HELENA HOSPITAL - CLEARLAKE,General Acute Care,Intensive Care,1460.0,202.0,1170.0,159,651.0
2014.0,Lake,106171395.0,SUTTER LAKESIDE HOSPITAL,General Acute Care,Intensive Care,1460.0,166.0,846.0,239,1019.0
2014.0,Los Angeles,106190017.0,ALHAMBRA HOSPITAL MEDICAL CENTER,General Acute Care,Intensive Care,2190.0,124.0,1624.0,579,1268.0
2014.0,Los Angeles,106190034.0,ANTELOPE VALLEY HOSPITAL,General Acute Care,Intensive Care,7665.0,578.0,9383.0,2223,1082.0
2014.0,Los Angeles,106190049.0,KINDRED HOSPITAL BALDWIN PARK,General Acute Care,Intensive Care,2920.0,56.0,2607.0,157,525.0
2014.0,Los Angeles,106190053.0,ST. MARY MEDICAL CENTER - LONG BEACH,General Acute Care,Intensive Care,14235.0,401.0,5737.0,1168,10067.0
2014.0,Los Angeles,106190081.0,BEVERLY HOSPITAL,General Acute Care,Intensive Care,4380.0,86.0,3076.0,145,1534.0
2014.0,Los Angeles,106190110.0,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,General Acute Care,Intensive Care,3650.0,232.0,2503.0,695,2074.0
2014.0,Los Angeles,106190125.0,CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES,General Acute Care,Intensive Care,10220.0,689.0,6116.0,750,5543.0
2014.0,Los Angeles,106190148.0,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care,Intensive Care,6935.0,232.0,4201.0,808,3773.0
2014.0,Los Angeles,106190155.0,CENTURY CITY DOCTORS HOSPITAL,General Acute Care,Intensive Care,3650.0,0.0,0.0,0,3649.0
2014.0,Los Angeles,106190159.0,GARDENS REGIONAL HOSPITAL AND MEDICAL CENTER,General Acute Care,Intensive Care,4745.0,190.0,2589.0,306,2651.0
2014.0,Los Angeles,106190170.0,CHILDRENS HOSPITAL OF LOS ANGELES,General Acute Care,Intensive Care,26645.0,1737.0,23822.0,2095,6654.0
2014.0,Los Angeles,106190176.0,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,General Acute Care,Intensive Care,6570.0,112.0,3463.0,731,3949.0
2014.0,Los Angeles,106190196.0,KINDRED HOSPITAL SOUTH BAY,General Acute Care,Intensive Care,1460.0,65.0,1408.0,69,185.0
2014.0,Los Angeles,106190197.0,COMMUNITY HOSPITAL OF HUNTINGTON PARK,General Acute Care,Intensive Care,1460.0,117.0,1278.0,360,658.0
2014.0,Los Angeles,106190198.0,LOS ANGELES COMMUNITY HOSPITAL,General Acute Care,Intensive Care,2190.0,115.0,1941.0,281,644.0
2014.0,Los Angeles,106190200.0,SAN GABRIEL VALLEY MEDICAL CENTER,General Acute Care,Intensive Care,6935.0,274.0,3673.0,812,4348.0
2014.0,Los Angeles,106190240.0,LAKEWOOD REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,2920.0,613.0,7040.0,1225,-2282.0
2014.0,Los Angeles,106190243.0,PIH HOSPITAL - DOWNEY,General Acute Care,Intensive Care,2920.0,158.0,1967.0,451,1562.0
2014.0,Los Angeles,106190256.0,EAST LOS ANGELES DOCTORS HOSPITAL,General Acute Care,Intensive Care,1460.0,42.0,699.0,154,956.0
2014.0,Los Angeles,106190280.0,ENCINO HOSPITAL MEDICAL CENTER,General Acute Care,Intensive Care,8030.0,71.0,756.0,133,7478.0
2014.0,Los Angeles,106190298.0,FOOTHILL PRESBYTERIAN HOSPITAL-JOHNSTON MEMORIAL,General Acute Care,Intensive Care,3285.0,471.0,3759.0,671,668.0
2014.0,Los Angeles,106190305.0,KINDRED HOSPITAL - LOS ANGELES,General Acute Care,Intensive Care,1825.0,66.0,1770.0,75,195.0
2014.0,Los Angeles,106190307.0,PACIFIC ALLIANCE MEDICAL CENTER,General Acute Care,Intensive Care,3285.0,107.0,1123.0,427,2696.0
2014.0,Los Angeles,106190315.0,GARFIELD MEDICAL CENTER,General Acute Care,Intensive Care,5110.0,169.0,2410.0,705,3573.0
2014.0,Los Angeles,106190323.0,GLENDALE ADVENTIST MEDICAL CENTER,General Acute Care,Intensive Care,15330.0,238.0,5879.0,1448,11137.0
2014.0,Los Angeles,106190328.0,GLENDORA COMMUNITY HOSPITAL,General Acute Care,Intensive Care,1825.0,106.0,889.0,110,1152.0
2014.0,Los Angeles,106190352.0,GREATER EL MONTE COMMUNITY HOSPITAL,General Acute Care,Intensive Care,1825.0,148.0,1655.0,430,747.0
2014.0,Los Angeles,106190380.0,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,General Acute Care,Intensive Care,1825.0,154.0,1572.0,264,671.0
2014.0,Los Angeles,106190382.0,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,General Acute Care,Intensive Care,10220.0,315.0,4711.0,1028,6852.0
2014.0,Los Angeles,106190385.0,PROVIDENCE HOLY CROSS MEDICAL CENTER,General Acute Care,Intensive Care,4380.0,446.0,8313.0,1246,-2241.0
2014.0,Los Angeles,106190392.0,GOOD SAMARITAN HOSPITAL-LOS ANGELES,General Acute Care,Intensive Care,21170.0,642.0,8417.0,2431,15826.0
2014.0,Los Angeles,106190400.0,HUNTINGTON MEMORIAL HOSPITAL,General Acute Care,Intensive Care,13870.0,355.0,7304.0,1118,8039.0
2014.0,Los Angeles,106190413.0,CITRUS VALLEY MEDICAL CENTER - IC CAMPUS,General Acute Care,Intensive Care,2920.0,146.0,2139.0,427,1353.0
2014.0,Los Angeles,106190422.0,TORRANCE MEMORIAL MEDICAL CENTER,General Acute Care,Intensive Care,8142.0,368.0,5573.0,1299,4236.0
2014.0,Los Angeles,106190429.0,KAISER FND HOSP - LOS ANGELES,General Acute Care,Intensive Care,29200.0,1554.0,21577.0,5249,14426.0
2014.0,Los Angeles,106190431.0,KAISER FND HOSP - SOUTH BAY,General Acute Care,Intensive Care,3650.0,145.0,2045.0,632,2381.0
2014.0,Los Angeles,106190432.0,KAISER FND HOSP - PANORAMA CITY,General Acute Care,Intensive Care,8760.0,158.0,2655.0,1386,7649.0
2014.0,Los Angeles,106190434.0,KAISER FND HOSP - WEST LA,General Acute Care,Intensive Care,11315.0,200.0,3806.0,912,8621.0
2014.0,Los Angeles,106190449.0,KINDRED HOSPITAL - LA MIRADA,General Acute Care,Intensive Care,2190.0,76.0,1848.0,93,510.0
2014.0,Los Angeles,106190458.0,KINDRED HOSPITAL - SAN GABRIEL VALLEY,General Acute Care,Intensive Care,2190.0,76.0,1829.0,110,546.0
2014.0,Los Angeles,106190468.0,PROMISE HOSPITAL OF EAST LOS ANGELES-EAST L.A. CAMPUS,General Acute Care,Intensive Care,730.0,19.0,677.0,28,99.0
2014.0,Los Angeles,106190470.0,PROVIDENCE LITTLE COMPANY OF MARY MC - TORRANCE,General Acute Care,Intensive Care,10220.0,551.0,7117.0,1547,5201.0
2014.0,Los Angeles,106190475.0,COMMUNITY HOSPITAL LONG BEACH,General Acute Care,Intensive Care,7300.0,219.0,2236.0,463,5746.0
2014.0,Los Angeles,106190500.0,MARINA DEL REY HOSPITAL,General Acute Care,Intensive Care,4380.0,220.0,2454.0,448,2594.0
2014.0,Los Angeles,106190517.0,PROVIDENCE TARZANA MEDICAL CENTER,General Acute Care,Intensive Care,6205.0,702.0,6643.0,0,264.0
2014.0,Los Angeles,106190521.0,MEMORIAL HOSPITAL OF GARDENA,General Acute Care,Intensive Care,1825.0,215.0,3323.0,287,-996.0
2014.0,Los Angeles,106190522.0,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,General Acute Care,Intensive Care,4380.0,139.0,2861.0,540,2197.0
2014.0,Los Angeles,106190524.0,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,General Acute Care,Intensive Care,1825.0,124.0,1250.0,505,1204.0
2014.0,Los Angeles,106190525.0,LONG BEACH MEMORIAL MEDICAL CENTER,General Acute Care,Intensive Care,22126.0,793.0,14337.0,3450,12032.0
2014.0,Los Angeles,106190529.0,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,General Acute Care,Intensive Care,10585.0,204.0,3772.0,630,7646.0
2014.0,Los Angeles,106190534.0,OLYMPIA MEDICAL CENTER,General Acute Care,Intensive Care,2190.0,88.0,1328.0,102,1052.0
2014.0,Los Angeles,106190541.0,MONROVIA MEMORIAL HOSPITAL,General Acute Care,Intensive Care,1460.0,51.0,1416.0,103,197.0
2014.0,Los Angeles,106190547.0,MONTEREY PARK HOSPITAL,General Acute Care,Intensive Care,1460.0,68.0,1119.0,170,579.0
2014.0,Los Angeles,106190552.0,MOTION PICTURE AND TELEVISION HOSPITAL,General Acute Care,Intensive Care,1460.0,0.0,0.0,0,1460.0
2014.0,Los Angeles,106190555.0,CEDARS SINAI MEDICAL CENTER,General Acute Care,Intensive Care,45990.0,1184.0,27228.0,7779,27724.0
2014.0,Los Angeles,106190568.0,NORTHRIDGE HOSPITAL MEDICAL CENTER,General Acute Care,Intensive Care,8760.0,339.0,3070.0,569,6598.0
2014.0,Los Angeles,106190570.0,NORWALK COMMUNITY HOSPITAL,General Acute Care,Intensive Care,2190.0,145.0,1878.0,281,738.0
2014.0,Los Angeles,106190587.0,COLLEGE MEDICAL CENTER,General Acute Care,Intensive Care,2920.0,101.0,1346.0,565,2239.0
2014.0,Los Angeles,106190599.0,PROMISE HOSPITAL OF EAST LOS ANGELES-SUBURBAN CAMPUS,General Acute Care,Intensive Care,2555.0,85.0,2264.0,248,623.0
2014.0,Los Angeles,106190630.0,POMONA VALLEY HOSPITAL MEDICAL CENTER,General Acute Care,Intensive Care,9490.0,467.0,6710.0,1671,4918.0
2014.0,Los Angeles,106190631.0,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,General Acute Care,Intensive Care,26280.0,160.0,5675.0,2020,22785.0
2014.0,Los Angeles,106190636.0,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,General Acute Care,Intensive Care,4380.0,217.0,3622.0,494,1468.0
2014.0,Los Angeles,106190661.0,SILVER LAKE MEDICAL CENTER-DOWNTOWN CAMPUS,General Acute Care,Intensive Care,4380.0,83.0,1164.0,214,3513.0
2014.0,Los Angeles,106190673.0,SAN DIMAS COMMUNITY HOSPITAL,General Acute Care,Intensive Care,2920.0,150.0,1974.0,314,1410.0
2014.0,Los Angeles,106190680.0,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,General Acute Care,Intensive Care,4380.0,176.0,2318.0,528,2766.0
2014.0,Los Angeles,106190687.0,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HO,General Acute Care,Intensive Care,8030.0,526.0,5684.0,962,3834.0
2014.0,Los Angeles,106190696.0,PACIFICA HOSPITAL OF THE VALLEY,General Acute Care,Intensive Care,2555.0,168.0,1567.0,246,1402.0
2014.0,Los Angeles,106190708.0,SHERMAN OAKS HOSPITAL,General Acute Care,Intensive Care,2920.0,173.0,2856.0,593,829.0
2014.0,Los Angeles,106190754.0,ST. FRANCIS MEDICAL CENTER,General Acute Care,Intensive Care,13140.0,682.0,9077.0,732,5477.0
2014.0,Los Angeles,106190756.0,PROVIDENCE SAINT JOHNS HEALTH CENTER,General Acute Care,Intensive Care,8395.0,356.0,4846.0,814,4719.0
2014.0,Los Angeles,106190758.0,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,General Acute Care,Intensive Care,13870.0,863.0,7115.0,131,7749.0
2014.0,Los Angeles,106190762.0,ST. VINCENT MEDICAL CENTER,General Acute Care,Intensive Care,24455.0,161.0,3477.0,993,22132.0
2014.0,Los Angeles,106190766.0,COAST PLAZA HOSPITAL,General Acute Care,Intensive Care,1460.0,84.0,926.0,111,728.0
2014.0,Los Angeles,106190784.0,TEMPLE COMMUNITY HOSPITAL,General Acute Care,Intensive Care,1506.0,14.0,113.0,24,1431.0
2014.0,Los Angeles,106190796.0,RONALD REAGAN UCLA MEDICAL CENTER,General Acute Care,Intensive Care,43800.0,2257.0,40874.0,5050,10232.0
2014.0,Los Angeles,106190812.0,VALLEY PRESBYTERIAN HOSPITAL,General Acute Care,Intensive Care,10950.0,333.0,5331.0,1234,7186.0
2014.0,Los Angeles,106190818.0,USC VERDUGO HILLS HOSPITAL,General Acute Care,Intensive Care,2190.0,182.0,1958.0,245,659.0
2014.0,Los Angeles,106190854.0,LOS ANGELES METROPOLITAN MEDICAL CENTER,General Acute Care,Intensive Care,1460.0,0.0,0.0,0,1460.0
2014.0,Los Angeles,106190859.0,WEST HILLS HOSPITAL AND MEDICAL CENTER,General Acute Care,Intensive Care,9125.0,428.0,6881.0,1191,3863.0
2014.0,Los Angeles,106190878.0,WHITE MEMORIAL MEDICAL CENTER,General Acute Care,Intensive Care,14235.0,395.0,5344.0,1392,10678.0
2014.0,Los Angeles,106190883.0,WHITTIER HOSPITAL MEDICAL CENTER,General Acute Care,Intensive Care,5840.0,261.0,2982.0,1484,4603.0
2014.0,Los Angeles,106190949.0,HENRY MAYO NEWHALL HOSPITAL,General Acute Care,Intensive Care,4380.0,280.0,3483.0,949,2126.0
2014.0,Los Angeles,106191216.0,"USC KENNETH NORRIS, JR. CANCER HOSPITAL",General Acute Care,Intensive Care,4745.0,118.0,1015.0,158,4006.0
2014.0,Los Angeles,106191227.0,LAC/HARBOR-UCLA MEDICAL CENTER,General Acute Care,Intensive Care,16060.0,865.0,14538.0,1769,4155.0
2014.0,Los Angeles,106191228.0,LAC+USC MEDICAL CENTER,General Acute Care,Intensive Care,47450.0,1699.0,27804.0,5120,26464.0
2014.0,Los Angeles,106191230.0,MARTIN LUTHER KING JR.-HARBOR HOSPITAL,General Acute Care,Intensive Care,19345.0,0.0,0.0,0,19345.0
2014.0,Los Angeles,106191231.0,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,General Acute Care,Intensive Care,15330.0,250.0,3871.0,928,12637.0
